"","x","y","spatial_cluster"
"50",8.33333333333333,11.3333333333333,"4"
"51",9.33333333333333,11.3333333333333,"4"
"52",16.3333333333333,11.3333333333333,"1"
"53",20.3333333333333,11.3333333333333,"4"
"54",18.3333333333333,11.3333333333333,"1"
"55",26.3333333333333,11.3333333333333,"4"
"56",10.3333333333333,11.3333333333333,"4"
"57",17.3333333333333,11.3333333333333,"1"
"58",19.3333333333333,11.3333333333333,"1"
"59",25.3333333333333,11.3333333333333,"4"
"60",24.3333333333333,11.3333333333333,"4"
"61",23.3333333333333,11.3333333333333,"4"
"62",15.3333333333333,11.3333333333333,"1"
"63",12.3333333333333,11.3333333333333,"4"
"64",13.3333333333333,11.3333333333333,"4"
"65",14.3333333333333,11.3333333333333,"4"
"66",31.3333333333333,12.3333333333333,"4"
"67",22.3333333333333,12.3333333333333,"4"
"68",27.3333333333333,12.3333333333333,"4"
"69",11.3333333333333,12.3333333333333,"4"
"70",18.3333333333333,12.3333333333333,"4"
"71",29.3333333333333,12.3333333333333,"4"
"72",20.3333333333333,12.3333333333333,"4"
"73",21.3333333333333,12.3333333333333,"4"
"74",28.3333333333333,12.3333333333333,"4"
"75",30.3333333333333,12.3333333333333,"4"
"76",9.33333333333333,12.3333333333333,"4"
"77",25.3333333333333,12.3333333333333,"1"
"78",16.3333333333333,12.3333333333333,"1"
"79",26.3333333333333,12.3333333333333,"4"
"80",10.3333333333333,12.3333333333333,"4"
"81",19.3333333333333,12.3333333333333,"4"
"82",17.3333333333333,12.3333333333333,"1"
"83",8.33333333333333,12.3333333333333,"4"
"84",12.3333333333333,12.3333333333333,"4"
"85",6.33333333333333,12.3333333333333,"4"
"86",24.3333333333333,12.3333333333333,"4"
"87",7.33333333333333,12.3333333333333,"4"
"88",14.3333333333333,12.3333333333333,"4"
"89",23.3333333333333,12.3333333333333,"4"
"90",15.3333333333333,12.3333333333333,"4"
"91",13.3333333333333,12.3333333333333,"4"
"92",22.3333333333333,13.3333333333333,"4"
"93",29.3333333333333,13.3333333333333,"4"
"94",30.3333333333333,13.3333333333333,"4"
"95",11.3333333333333,13.3333333333333,"4"
"96",31.3333333333333,13.3333333333333,"4"
"97",20.3333333333333,13.3333333333333,"4"
"98",21.3333333333333,13.3333333333333,"4"
"99",28.3333333333333,13.3333333333333,"4"
"100",16.3333333333333,13.3333333333333,"4"
"101",10.3333333333333,13.3333333333333,"4"
"102",25.3333333333333,13.3333333333333,"1"
"103",26.3333333333333,13.3333333333333,"4"
"104",19.3333333333333,13.3333333333333,"4"
"105",9.33333333333333,13.3333333333333,"4"
"106",8.33333333333333,13.3333333333333,"4"
"107",15.3333333333333,13.3333333333333,"4"
"108",17.3333333333333,13.3333333333333,"4"
"109",18.3333333333333,13.3333333333333,"4"
"110",6.33333333333333,13.3333333333333,"4"
"111",23.3333333333333,13.3333333333333,"4"
"112",24.3333333333333,13.3333333333333,"4"
"113",14.3333333333333,13.3333333333333,"4"
"114",12.3333333333333,13.3333333333333,"4"
"115",7.33333333333333,13.3333333333333,"4"
"116",13.3333333333333,13.3333333333333,"4"
"117",19.3333333333333,14.3333333333333,"4"
"118",31.3333333333333,14.3333333333333,"4"
"119",20.3333333333333,14.3333333333333,"1"
"120",30.3333333333333,14.3333333333333,"4"
"121",27.3333333333333,14.3333333333333,"4"
"122",28.3333333333333,14.3333333333333,"4"
"123",9.33333333333333,14.3333333333333,"3"
"124",26.3333333333333,14.3333333333333,"4"
"125",11.3333333333333,14.3333333333333,"4"
"126",18.3333333333333,14.3333333333333,"4"
"127",25.3333333333333,14.3333333333333,"4"
"128",5.33333333333333,14.3333333333333,"4"
"129",10.3333333333333,14.3333333333333,"3"
"130",14.3333333333333,14.3333333333333,"4"
"131",29.3333333333333,14.3333333333333,"4"
"132",6.33333333333333,14.3333333333333,"4"
"133",8.33333333333333,14.3333333333333,"3"
"134",17.3333333333333,14.3333333333333,"4"
"135",23.3333333333333,14.3333333333333,"4"
"136",12.3333333333333,14.3333333333333,"4"
"137",24.3333333333333,14.3333333333333,"4"
"138",7.33333333333333,14.3333333333333,"3"
"139",15.3333333333333,14.3333333333333,"4"
"140",13.3333333333333,14.3333333333333,"4"
"141",21.3333333333333,14.3333333333333,"4"
"142",16.3333333333333,14.3333333333333,"4"
"143",30.3333333333333,15.3333333333333,"4"
"144",31.3333333333333,15.3333333333333,"4"
"145",22.3333333333333,15.3333333333333,"1"
"146",11.3333333333333,15.3333333333333,"3"
"147",29.3333333333333,15.3333333333333,"4"
"148",19.3333333333333,15.3333333333333,"4"
"149",27.3333333333333,15.3333333333333,"4"
"150",18.3333333333333,15.3333333333333,"4"
"151",23.3333333333333,15.3333333333333,"1"
"152",25.3333333333333,15.3333333333333,"4"
"153",9.33333333333333,15.3333333333333,"3"
"154",21.3333333333333,15.3333333333333,"1"
"155",8.33333333333333,15.3333333333333,"3"
"156",16.3333333333333,15.3333333333333,"4"
"157",20.3333333333333,15.3333333333333,"1"
"158",17.3333333333333,15.3333333333333,"4"
"159",26.3333333333333,15.3333333333333,"4"
"160",10.3333333333333,15.3333333333333,"2"
"161",24.3333333333333,15.3333333333333,"4"
"162",14.3333333333333,15.3333333333333,"4"
"163",15.3333333333333,15.3333333333333,"4"
"164",6.33333333333333,15.3333333333333,"4"
"165",7.33333333333333,15.3333333333333,"3"
"166",12.3333333333333,15.3333333333333,"3"
"167",13.3333333333333,15.3333333333333,"4"
"168",22.3333333333333,16.3333333333333,"1"
"169",31.3333333333333,16.3333333333333,"2"
"170",20.3333333333333,16.3333333333333,"1"
"171",11.3333333333333,16.3333333333333,"2"
"172",19.3333333333333,16.3333333333333,"4"
"173",21.3333333333333,16.3333333333333,"1"
"174",27.3333333333333,16.3333333333333,"4"
"175",30.3333333333333,16.3333333333333,"4"
"176",16.3333333333333,16.3333333333333,"4"
"177",26.3333333333333,16.3333333333333,"4"
"178",28.3333333333333,16.3333333333333,"1"
"179",29.3333333333333,16.3333333333333,"1"
"180",10.3333333333333,16.3333333333333,"6"
"181",9.33333333333333,16.3333333333333,"2"
"182",18.3333333333333,16.3333333333333,"4"
"183",25.3333333333333,16.3333333333333,"4"
"184",15.3333333333333,16.3333333333333,"3"
"185",8.33333333333333,16.3333333333333,"3"
"186",14.3333333333333,16.3333333333333,"3"
"187",12.3333333333333,16.3333333333333,"2"
"188",17.3333333333333,16.3333333333333,"4"
"189",23.3333333333333,16.3333333333333,"1"
"190",5.33333333333333,16.3333333333333,"4"
"191",6.33333333333333,16.3333333333333,"4"
"192",7.33333333333333,16.3333333333333,"3"
"193",24.3333333333333,16.3333333333333,"4"
"194",13.3333333333333,16.3333333333333,"5"
"195",31.3333333333333,17.3333333333333,"6"
"196",22.3333333333333,17.3333333333333,"1"
"197",30.3333333333333,17.3333333333333,"3"
"198",11.3333333333333,17.3333333333333,"6"
"199",29.3333333333333,17.3333333333333,"4"
"200",20.3333333333333,17.3333333333333,"4"
"201",16.3333333333333,17.3333333333333,"3"
"202",19.3333333333333,17.3333333333333,"4"
"203",25.3333333333333,17.3333333333333,"4"
"204",27.3333333333333,17.3333333333333,"4"
"205",28.3333333333333,17.3333333333333,"4"
"206",21.3333333333333,17.3333333333333,"1"
"207",26.3333333333333,17.3333333333333,"4"
"208",9.33333333333333,17.3333333333333,"6"
"209",8.33333333333333,17.3333333333333,"3"
"210",10.3333333333333,17.3333333333333,"6"
"211",23.3333333333333,17.3333333333333,"4"
"212",5.33333333333333,17.3333333333333,"3"
"213",15.3333333333333,17.3333333333333,"2"
"214",18.3333333333333,17.3333333333333,"4"
"215",17.3333333333333,17.3333333333333,"4"
"216",24.3333333333333,17.3333333333333,"4"
"217",14.3333333333333,17.3333333333333,"2"
"218",7.33333333333333,17.3333333333333,"3"
"219",12.3333333333333,17.3333333333333,"6"
"220",13.3333333333333,17.3333333333333,"2"
"221",6.33333333333333,17.3333333333333,"3"
"222",22.3333333333333,18.3333333333333,"3"
"223",11.3333333333333,18.3333333333333,"6"
"224",21.3333333333333,18.3333333333333,"5"
"225",9.33333333333333,18.3333333333333,"2"
"226",20.3333333333333,18.3333333333333,"5"
"227",29.3333333333333,18.3333333333333,"1"
"228",28.3333333333333,18.3333333333333,"4"
"229",10.3333333333333,18.3333333333333,"2"
"230",27.3333333333333,18.3333333333333,"4"
"231",19.3333333333333,18.3333333333333,"5"
"232",15.3333333333333,18.3333333333333,"6"
"233",17.3333333333333,18.3333333333333,"4"
"234",30.3333333333333,18.3333333333333,"1"
"235",16.3333333333333,18.3333333333333,"2"
"236",14.3333333333333,18.3333333333333,"6"
"237",8.33333333333333,18.3333333333333,"3"
"238",25.3333333333333,18.3333333333333,"4"
"239",26.3333333333333,18.3333333333333,"4"
"240",23.3333333333333,18.3333333333333,"4"
"241",12.3333333333333,18.3333333333333,"6"
"242",7.33333333333333,18.3333333333333,"3"
"243",13.3333333333333,18.3333333333333,"6"
"244",24.3333333333333,18.3333333333333,"4"
"245",6.33333333333333,18.3333333333333,"3"
"246",5.33333333333333,18.3333333333333,"3"
"247",22.3333333333333,19.3333333333333,"5"
"248",11.3333333333333,19.3333333333333,"2"
"249",5.33333333333333,19.3333333333333,"3"
"250",20.3333333333333,19.3333333333333,"5"
"251",21.3333333333333,19.3333333333333,"5"
"252",29.3333333333333,19.3333333333333,"1"
"253",27.3333333333333,19.3333333333333,"1"
"254",30.3333333333333,19.3333333333333,"1"
"255",9.33333333333333,19.3333333333333,"3"
"256",17.3333333333333,19.3333333333333,"3"
"257",19.3333333333333,19.3333333333333,"5"
"258",18.3333333333333,19.3333333333333,"5"
"259",28.3333333333333,19.3333333333333,"1"
"260",26.3333333333333,19.3333333333333,"4"
"261",10.3333333333333,19.3333333333333,"2"
"262",16.3333333333333,19.3333333333333,"5"
"263",8.33333333333333,19.3333333333333,"3"
"264",15.3333333333333,19.3333333333333,"2"
"265",25.3333333333333,19.3333333333333,"4"
"266",23.3333333333333,19.3333333333333,"4"
"267",6.33333333333333,19.3333333333333,"3"
"268",7.33333333333333,19.3333333333333,"3"
"269",24.3333333333333,19.3333333333333,"4"
"270",12.3333333333333,19.3333333333333,"6"
"271",13.3333333333333,19.3333333333333,"6"
"272",14.3333333333333,19.3333333333333,"6"
"273",20.3333333333333,20.3333333333333,"4"
"274",22.3333333333333,20.3333333333333,"4"
"275",30.3333333333333,20.3333333333333,"1"
"276",21.3333333333333,20.3333333333333,"4"
"277",29.3333333333333,20.3333333333333,"1"
"278",19.3333333333333,20.3333333333333,"5"
"279",11.3333333333333,20.3333333333333,"2"
"280",28.3333333333333,20.3333333333333,"1"
"281",16.3333333333333,20.3333333333333,"5"
"282",27.3333333333333,20.3333333333333,"1"
"283",26.3333333333333,20.3333333333333,"4"
"284",17.3333333333333,20.3333333333333,"5"
"285",18.3333333333333,20.3333333333333,"5"
"286",8.33333333333333,20.3333333333333,"3"
"287",10.3333333333333,20.3333333333333,"5"
"288",25.3333333333333,20.3333333333333,"4"
"289",7.33333333333333,20.3333333333333,"3"
"290",24.3333333333333,20.3333333333333,"4"
"291",9.33333333333333,20.3333333333333,"3"
"292",15.3333333333333,20.3333333333333,"5"
"293",6.33333333333333,20.3333333333333,"3"
"294",12.3333333333333,20.3333333333333,"2"
"295",23.3333333333333,20.3333333333333,"4"
"296",5.33333333333333,20.3333333333333,"6"
"297",13.3333333333333,20.3333333333333,"2"
"298",14.3333333333333,20.3333333333333,"2"
"299",4.33333333333333,20.3333333333333,"6"
"300",22.3333333333333,21.3333333333333,"4"
"301",29.3333333333333,21.3333333333333,"1"
"302",30.3333333333333,21.3333333333333,"1"
"303",11.3333333333333,21.3333333333333,"5"
"304",19.3333333333333,21.3333333333333,"4"
"305",28.3333333333333,21.3333333333333,"1"
"306",9.33333333333333,21.3333333333333,"3"
"307",16.3333333333333,21.3333333333333,"3"
"308",17.3333333333333,21.3333333333333,"3"
"309",21.3333333333333,21.3333333333333,"4"
"310",27.3333333333333,21.3333333333333,"1"
"311",10.3333333333333,21.3333333333333,"3"
"312",14.3333333333333,21.3333333333333,"2"
"313",20.3333333333333,21.3333333333333,"4"
"314",18.3333333333333,21.3333333333333,"4"
"315",8.33333333333333,21.3333333333333,"3"
"316",23.3333333333333,21.3333333333333,"4"
"317",15.3333333333333,21.3333333333333,"5"
"318",26.3333333333333,21.3333333333333,"4"
"319",25.3333333333333,21.3333333333333,"4"
"320",24.3333333333333,21.3333333333333,"4"
"321",5.33333333333333,21.3333333333333,"6"
"322",6.33333333333333,21.3333333333333,"3"
"323",12.3333333333333,21.3333333333333,"2"
"324",13.3333333333333,21.3333333333333,"2"
"325",4.33333333333333,21.3333333333333,"6"
"326",7.33333333333333,21.3333333333333,"3"
"327",11.3333333333333,22.3333333333333,"5"
"328",22.3333333333333,22.3333333333333,"4"
"329",20.3333333333333,22.3333333333333,"4"
"330",28.3333333333333,22.3333333333333,"1"
"331",29.3333333333333,22.3333333333333,"1"
"332",27.3333333333333,22.3333333333333,"1"
"333",21.3333333333333,22.3333333333333,"4"
"334",19.3333333333333,22.3333333333333,"4"
"335",16.3333333333333,22.3333333333333,"3"
"336",18.3333333333333,22.3333333333333,"4"
"337",8.33333333333333,22.3333333333333,"2"
"338",6.33333333333333,22.3333333333333,"3"
"339",7.33333333333333,22.3333333333333,"3"
"340",17.3333333333333,22.3333333333333,"3"
"341",9.33333333333333,22.3333333333333,"3"
"342",15.3333333333333,22.3333333333333,"3"
"343",10.3333333333333,22.3333333333333,"3"
"344",14.3333333333333,22.3333333333333,"2"
"345",23.3333333333333,22.3333333333333,"4"
"346",26.3333333333333,22.3333333333333,"4"
"347",5.33333333333333,22.3333333333333,"3"
"348",4.33333333333333,22.3333333333333,"2"
"349",12.3333333333333,22.3333333333333,"2"
"350",25.3333333333333,22.3333333333333,"4"
"351",13.3333333333333,22.3333333333333,"2"
"352",22.3333333333333,23.3333333333333,"4"
"353",27.3333333333333,23.3333333333333,"4"
"354",21.3333333333333,23.3333333333333,"4"
"355",29.3333333333333,23.3333333333333,"4"
"356",30.3333333333333,23.3333333333333,"4"
"357",20.3333333333333,23.3333333333333,"4"
"358",11.3333333333333,23.3333333333333,"3"
"359",28.3333333333333,23.3333333333333,"4"
"360",16.3333333333333,23.3333333333333,"5"
"361",19.3333333333333,23.3333333333333,"4"
"362",23.3333333333333,23.3333333333333,"4"
"363",25.3333333333333,23.3333333333333,"4"
"364",18.3333333333333,23.3333333333333,"4"
"365",8.33333333333333,23.3333333333333,"2"
"366",26.3333333333333,23.3333333333333,"4"
"367",7.33333333333333,23.3333333333333,"2"
"368",9.33333333333333,23.3333333333333,"2"
"369",10.3333333333333,23.3333333333333,"3"
"370",17.3333333333333,23.3333333333333,"3"
"371",24.3333333333333,23.3333333333333,"4"
"372",6.33333333333333,23.3333333333333,"3"
"373",5.33333333333333,23.3333333333333,"3"
"374",15.3333333333333,23.3333333333333,"3"
"375",4.33333333333333,23.3333333333333,"3"
"376",12.3333333333333,23.3333333333333,"3"
"377",14.3333333333333,23.3333333333333,"3"
"378",13.3333333333333,23.3333333333333,"3"
"379",22.3333333333333,24.3333333333333,"7"
"380",5.33333333333333,24.3333333333333,"3"
"381",20.3333333333333,24.3333333333333,"4"
"382",11.3333333333333,24.3333333333333,"2"
"383",9.33333333333333,24.3333333333333,"6"
"384",16.3333333333333,24.3333333333333,"5"
"385",21.3333333333333,24.3333333333333,"7"
"386",18.3333333333333,24.3333333333333,"4"
"387",28.3333333333333,24.3333333333333,"4"
"388",19.3333333333333,24.3333333333333,"4"
"389",29.3333333333333,24.3333333333333,"4"
"390",17.3333333333333,24.3333333333333,"5"
"391",27.3333333333333,24.3333333333333,"7"
"392",15.3333333333333,24.3333333333333,"5"
"393",23.3333333333333,24.3333333333333,"7"
"394",26.3333333333333,24.3333333333333,"7"
"395",10.3333333333333,24.3333333333333,"6"
"396",8.33333333333333,24.3333333333333,"6"
"397",7.33333333333333,24.3333333333333,"2"
"398",6.33333333333333,24.3333333333333,"2"
"399",25.3333333333333,24.3333333333333,"7"
"400",4.33333333333333,24.3333333333333,"3"
"401",14.3333333333333,24.3333333333333,"5"
"402",24.3333333333333,24.3333333333333,"7"
"403",13.3333333333333,24.3333333333333,"4"
"404",12.3333333333333,24.3333333333333,"3"
"405",21.3333333333333,25.3333333333333,"7"
"406",22.3333333333333,25.3333333333333,"7"
"407",11.3333333333333,25.3333333333333,"6"
"408",20.3333333333333,25.3333333333333,"4"
"409",27.3333333333333,25.3333333333333,"7"
"410",19.3333333333333,25.3333333333333,"4"
"411",10.3333333333333,25.3333333333333,"6"
"412",16.3333333333333,25.3333333333333,"5"
"413",25.3333333333333,25.3333333333333,"7"
"414",28.3333333333333,25.3333333333333,"7"
"415",7.33333333333333,25.3333333333333,"2"
"416",15.3333333333333,25.3333333333333,"5"
"417",5.33333333333333,25.3333333333333,"3"
"418",26.3333333333333,25.3333333333333,"7"
"419",9.33333333333333,25.3333333333333,"6"
"420",14.3333333333333,25.3333333333333,"5"
"421",18.3333333333333,25.3333333333333,"3"
"422",6.33333333333333,25.3333333333333,"2"
"423",8.33333333333333,25.3333333333333,"2"
"424",12.3333333333333,25.3333333333333,"3"
"425",23.3333333333333,25.3333333333333,"7"
"426",24.3333333333333,25.3333333333333,"7"
"427",3.33333333333333,25.3333333333333,"2"
"428",13.3333333333333,25.3333333333333,"4"
"429",4.33333333333333,25.3333333333333,"2"
"430",17.3333333333333,25.3333333333333,"5"
"431",28.3333333333333,26.3333333333333,"7"
"432",20.3333333333333,26.3333333333333,"4"
"433",27.3333333333333,26.3333333333333,"7"
"434",22.3333333333333,26.3333333333333,"7"
"435",11.3333333333333,26.3333333333333,"6"
"436",21.3333333333333,26.3333333333333,"4"
"437",26.3333333333333,26.3333333333333,"7"
"438",16.3333333333333,26.3333333333333,"2"
"439",19.3333333333333,26.3333333333333,"3"
"440",9.33333333333333,26.3333333333333,"3"
"441",8.33333333333333,26.3333333333333,"2"
"442",10.3333333333333,26.3333333333333,"2"
"443",25.3333333333333,26.3333333333333,"7"
"444",15.3333333333333,26.3333333333333,"2"
"445",17.3333333333333,26.3333333333333,"5"
"446",7.33333333333333,26.3333333333333,"2"
"447",14.3333333333333,26.3333333333333,"2"
"448",18.3333333333333,26.3333333333333,"5"
"449",23.3333333333333,26.3333333333333,"7"
"450",3.33333333333333,26.3333333333333,"2"
"451",6.33333333333333,26.3333333333333,"2"
"452",12.3333333333333,26.3333333333333,"6"
"453",4.33333333333333,26.3333333333333,"2"
"454",13.3333333333333,26.3333333333333,"2"
"455",24.3333333333333,26.3333333333333,"7"
"456",5.33333333333333,26.3333333333333,"2"
"457",20.3333333333333,27.3333333333333,"4"
"458",11.3333333333333,27.3333333333333,"2"
"459",9.33333333333333,27.3333333333333,"2"
"460",22.3333333333333,27.3333333333333,"7"
"461",19.3333333333333,27.3333333333333,"3"
"462",27.3333333333333,27.3333333333333,"7"
"463",21.3333333333333,27.3333333333333,"7"
"464",23.3333333333333,27.3333333333333,"7"
"465",25.3333333333333,27.3333333333333,"7"
"466",8.33333333333333,27.3333333333333,"2"
"467",17.3333333333333,27.3333333333333,"5"
"468",18.3333333333333,27.3333333333333,"5"
"469",26.3333333333333,27.3333333333333,"7"
"470",16.3333333333333,27.3333333333333,"2"
"471",10.3333333333333,27.3333333333333,"2"
"472",24.3333333333333,27.3333333333333,"7"
"473",5.33333333333333,27.3333333333333,"2"
"474",15.3333333333333,27.3333333333333,"6"
"475",6.33333333333333,27.3333333333333,"3"
"476",7.33333333333333,27.3333333333333,"3"
"477",14.3333333333333,27.3333333333333,"6"
"478",12.3333333333333,27.3333333333333,"2"
"479",4.33333333333333,27.3333333333333,"2"
"480",13.3333333333333,27.3333333333333,"6"
"481",3.33333333333333,27.3333333333333,"2"
"482",22.3333333333333,28.3333333333333,"7"
"483",27.3333333333333,28.3333333333333,"7"
"484",11.3333333333333,28.3333333333333,"2"
"485",20.3333333333333,28.3333333333333,"7"
"486",21.3333333333333,28.3333333333333,"7"
"487",19.3333333333333,28.3333333333333,"3"
"488",26.3333333333333,28.3333333333333,"7"
"489",10.3333333333333,28.3333333333333,"6"
"490",16.3333333333333,28.3333333333333,"2"
"491",7.33333333333333,28.3333333333333,"3"
"492",9.33333333333333,28.3333333333333,"2"
"493",6.33333333333333,28.3333333333333,"3"
"494",8.33333333333333,28.3333333333333,"2"
"495",12.3333333333333,28.3333333333333,"3"
"496",17.3333333333333,28.3333333333333,"5"
"497",25.3333333333333,28.3333333333333,"7"
"498",4.33333333333333,28.3333333333333,"2"
"499",18.3333333333333,28.3333333333333,"5"
"500",5.33333333333333,28.3333333333333,"3"
"501",23.3333333333333,28.3333333333333,"7"
"502",15.3333333333333,28.3333333333333,"6"
"503",14.3333333333333,28.3333333333333,"6"
"504",3.33333333333333,28.3333333333333,"2"
"505",24.3333333333333,28.3333333333333,"7"
"506",13.3333333333333,28.3333333333333,"3"
"507",22.3333333333333,29.3333333333333,"7"
"508",11.3333333333333,29.3333333333333,"6"
"509",19.3333333333333,29.3333333333333,"7"
"510",15.3333333333333,29.3333333333333,"6"
"511",21.3333333333333,29.3333333333333,"7"
"512",17.3333333333333,29.3333333333333,"2"
"513",16.3333333333333,29.3333333333333,"6"
"514",10.3333333333333,29.3333333333333,"6"
"515",20.3333333333333,29.3333333333333,"7"
"516",5.33333333333333,29.3333333333333,"3"
"517",18.3333333333333,29.3333333333333,"3"
"518",6.33333333333333,29.3333333333333,"3"
"519",9.33333333333333,29.3333333333333,"2"
"520",23.3333333333333,29.3333333333333,"7"
"521",8.33333333333333,29.3333333333333,"2"
"522",24.3333333333333,29.3333333333333,"7"
"523",25.3333333333333,29.3333333333333,"7"
"524",14.3333333333333,29.3333333333333,"6"
"525",7.33333333333333,29.3333333333333,"2"
"526",13.3333333333333,29.3333333333333,"6"
"527",3.33333333333333,29.3333333333333,"3"
"528",4.33333333333333,29.3333333333333,"3"
"529",12.3333333333333,29.3333333333333,"2"
"530",11.3333333333333,30.3333333333333,"6"
"531",19.3333333333333,30.3333333333333,"7"
"532",20.3333333333333,30.3333333333333,"7"
"533",22.3333333333333,30.3333333333333,"7"
"534",3.33333333333333,30.3333333333333,"3"
"535",9.33333333333333,30.3333333333333,"2"
"536",16.3333333333333,30.3333333333333,"6"
"537",18.3333333333333,30.3333333333333,"5"
"538",10.3333333333333,30.3333333333333,"2"
"539",21.3333333333333,30.3333333333333,"7"
"540",25.3333333333333,30.3333333333333,"7"
"541",8.33333333333333,30.3333333333333,"2"
"542",6.33333333333333,30.3333333333333,"3"
"543",17.3333333333333,30.3333333333333,"6"
"544",12.3333333333333,30.3333333333333,"6"
"545",7.33333333333333,30.3333333333333,"2"
"546",14.3333333333333,30.3333333333333,"6"
"547",23.3333333333333,30.3333333333333,"7"
"548",24.3333333333333,30.3333333333333,"7"
"549",13.3333333333333,30.3333333333333,"2"
"550",4.33333333333333,30.3333333333333,"3"
"551",5.33333333333333,30.3333333333333,"3"
"552",15.3333333333333,30.3333333333333,"6"
"553",22.3333333333333,31.3333333333333,"7"
"554",19.3333333333333,31.3333333333333,"7"
"555",11.3333333333333,31.3333333333333,"2"
"556",21.3333333333333,31.3333333333333,"7"
"557",9.33333333333333,31.3333333333333,"3"
"558",23.3333333333333,31.3333333333333,"7"
"559",10.3333333333333,31.3333333333333,"2"
"560",20.3333333333333,31.3333333333333,"7"
"561",16.3333333333333,31.3333333333333,"6"
"562",17.3333333333333,31.3333333333333,"2"
"563",18.3333333333333,31.3333333333333,"3"
"564",15.3333333333333,31.3333333333333,"6"
"565",12.3333333333333,31.3333333333333,"2"
"566",8.33333333333333,31.3333333333333,"2"
"567",6.33333333333333,31.3333333333333,"3"
"568",13.3333333333333,31.3333333333333,"3"
"569",5.33333333333333,31.3333333333333,"3"
"570",14.3333333333333,31.3333333333333,"2"
"571",3.33333333333333,31.3333333333333,"3"
"572",7.33333333333333,31.3333333333333,"2"
"573",4.33333333333333,31.3333333333333,"3"
"574",11.3333333333333,32.3333333333333,"3"
"575",20.3333333333333,32.3333333333333,"7"
"576",16.3333333333333,32.3333333333333,"2"
"577",19.3333333333333,32.3333333333333,"7"
"578",10.3333333333333,32.3333333333333,"3"
"579",9.33333333333333,32.3333333333333,"3"
"580",8.33333333333333,32.3333333333333,"3"
"581",14.3333333333333,32.3333333333333,"2"
"582",17.3333333333333,32.3333333333333,"2"
"583",18.3333333333333,32.3333333333333,"7"
"584",5.33333333333333,32.3333333333333,"3"
"585",6.33333333333333,32.3333333333333,"3"
"586",7.33333333333333,32.3333333333333,"3"
"587",12.3333333333333,32.3333333333333,"3"
"588",3.33333333333333,32.3333333333333,"3"
"589",4.33333333333333,32.3333333333333,"3"
"590",13.3333333333333,32.3333333333333,"3"
"591",11.3333333333333,33.3333333333333,"3"
"592",9.33333333333333,33.3333333333333,"3"
"593",16.3333333333333,33.3333333333333,"2"
"594",8.33333333333333,33.3333333333333,"3"
"595",18.3333333333333,33.3333333333333,"4"
"596",17.3333333333333,33.3333333333333,"5"
"597",6.33333333333333,33.3333333333333,"4"
"598",15.3333333333333,33.3333333333333,"2"
"599",10.3333333333333,33.3333333333333,"3"
"600",14.3333333333333,33.3333333333333,"2"
"601",12.3333333333333,33.3333333333333,"3"
"602",13.3333333333333,33.3333333333333,"3"
"603",14.3333333333333,34.3333333333333,"5"
"604",16.3333333333333,34.3333333333333,"2"
"605",15.3333333333333,34.3333333333333,"2"
"606",12.3333333333333,34.3333333333333,"3"
"607",13.3333333333333,34.3333333333333,"3"
